396.89,1863,1
453.24,1406.8,1
500,1500,1
500,1500,1
1240.8,2338.7,1
471.81,1498.7,1
555.15,1662.5,1
648.03,1171.8,1
720.56,1340.4,1
629.48,1353.3,1
654.69,947.24,1
500,1500,1
500,1500,1
500,1500,1
500,1500,1
500,1500,1
588.51,1294.2,1
534.73,1108.7,1
552.57,1626.3,1
680.57,1261.8,1
500,1500,1
538.55,1292.4,1
542.39,1476.7,1
421.81,1342.1,1
739.21,1300.2,1
763.78,1207.6,1
735.46,1392.5,1
719.76,1261.5,1
550.76,1721.6,1
817.71,1225.7,1
500,1500,1
500,1500,1
500,1500,1
660.54,1529.7,1
435.02,1373,1
315.71,1365.2,1
202.68,1048.4,1
567.84,1473.4,1
500,1500,1
517.63,1310.4,1
498.92,1851.1,1
662.67,1427.1,1
516.63,1693.6,1
669.57,972.44,1
500,1500,1
1151.1,2281.3,1
793.53,1264,1
689.15,1300.3,1
688.23,1221.1,1
543.29,1683.9,1
610.96,1426.2,1
724.66,1288.1,1
1292.8,2030.3,1
292.87,2354.9,1
626.73,1296.1,1
500,1500,1
1282.4,2065.8,1
753.92,1279.4,1
539,1480.8,1
500,1500,1
500,1500,1
500,1500,1
500,1500,1
513.84,1418.9,1
1113.7,1622.3,1
604.67,1283.9,1
630.72,1402.4,1
243.35,952.89,1
509.76,1215.5,1
427.6,1512.3,1
780.76,1674.3,1
276.3,942.31,1
500,1500,1
611.04,1326.2,1
599.23,1413.6,1
521.19,899.45,1
685.86,1400.4,1
634.87,1274.1,1
714.9,1298.3,1
711.59,1377.7,1
547.32,1815,1
240.28,1288.2,1
476.92,1394.1,1
633.44,1525.5,1
450.63,641.64,1
660.22,1372.7,1
617.58,1467.2,1
579.42,1451.3,1
631.3,1429.7,1
627.09,1166.8,1
500,1500,1
500,1500,1
654.96,1456.7,1
500,1500,1
634.91,1681.1,1
747.75,1254.7,1
500,1500,1
707.52,1196,1
782.01,1300,1
608.17,1523.3,1
498.1,1742.6,1
401.44,1205.5,1
489.57,1300.6,1
500,1500,1
480.07,1850.4,1
607.7,1872.8,1
715.88,1319.1,1
681,1316.4,1
646.31,1134.1,1
609.49,1269.8,1
494.26,1638.7,1
500,1500,1
402.56,1341,1
483.37,1357,1
442.26,1335,1
1279.9,2589.4,1
764.4,1195.1,1
535.64,1319.4,1
770.32,1397.6,1
488.79,1536.5,1
643.25,1652.5,1
500,1500,1
583.29,1430.4,1
500,1500,1
795.12,1393.4,1
417.56,1499.4,1
675.52,1145,1
268.05,1386,1
545.83,1225.1,1
702.64,1345,1
615.39,1274,1
625.54,1112.8,1
504.14,1269.4,1
643.29,1254,1
259.2,1259.8,1
852.77,1314.2,1
302.94,1343,1
508.29,1891.2,1
500,1500,1
764.29,1328.6,1
570.15,1488.9,1
764.29,1328.6,1
500,1500,1
653.56,1294.2,1
598.52,1686,1
583.75,1431,1
570.33,1283.9,1
490,1190.8,1
571.33,1418.8,1
360.94,1541.8,1
498.38,1943.5,1
456.28,1896.5,1
500,1500,1
516.18,1427.7,1
866.81,1296.4,1
500,1500,1
628.47,1284.3,1
609.52,1443.3,1
642.4,1318.2,1
732.16,1303.2,1
460.02,1677,1
500,1500,1
295.23,1785,1
500,1500,1
500,1500,1
500,1500,1
500,1500,1
592.05,1345.7,1
377.42,1288.1,1
456.04,1665.8,1
603.07,1387.9,1
834.98,1341.3,1
571.99,1026.4,1
569.66,1608.3,1
770.16,1211.6,1
500,1500,1
500,1500,1
684.24,1366.6,1
547.47,1636.5,1
500,1500,1
506.65,1476.6,1
500,1500,1
500,1500,1
579.44,1410.3,1
622.19,1497,1
767.16,1364.2,1
608.72,1110.8,1
771.05,1689.9,1
535.84,1486.3,1
631.33,1236.7,1
500,1500,1
500,1500,1
500,1500,1
583.63,1883.7,1
467.35,1177.1,1
635.85,1314.8,1
602.55,1365.2,1
1431.5,1824.1,1
584.65,1511.2,1
920.6,1353.4,1
759.45,1325.7,1
500,1500,1
760.62,1327.5,1
721.32,1246.4,1
500,1500,1
500,1500,1
500,1500,1
500,1500,1
500,1500,1
456.28,1896.5,1
586.73,1253.3,1
726.53,1298.7,1
491.85,1731.5,1
500,1500,1
556.82,1570.9,1
500,1500,1
594.59,1430.4,1
505.96,1854.7,1
622.42,1639.1,1
500,1500,1
500,1500,1
495.67,1327.6,1
506.81,1260.2,1
770.16,1211.6,1
500,1500,1
500,1500,1
500,1500,1
515.06,1575.9,1
500,1500,1
500,1500,1
580.94,1201.8,1
651.5,1353.3,1
488.68,1560.5,1
500,1500,1
495.04,617.63,1
742.52,1870.9,1
641.88,1314.5,1
587.04,1075.6,1
678.73,1296,1
544.62,1632.2,1
729.93,1278.4,1
657.76,1187.2,1
559.03,2350.2,1
495.02,1851.7,1
497.52,1338.1,1
500,1500,1
475.82,1673.2,1
507.84,1759.6,1
442.32,1985.4,1
625.67,1325.7,1
596.66,1656.2,1
456.76,1715.2,1
655.46,1312.2,1
500,1500,1
488.78,1202.9,1
679.52,1296.6,1
636,1899.3,1
943.59,1473.3,1
678.25,1447.3,1
500,1500,1
558,1300.8,1
500,1500,1
625.99,1399.1,1
576.6,1422.4,1
433.08,676.16,1
564,1725.8,1
475.59,1898.6,1
346.98,1321.8,1
559.16,1193.3,1
500,1500,1
1142.6,1354.1,1
558.64,1786.1,1
579.55,1331.2,1
650.9,1308.9,1
638.83,1266.6,1
631.3,1429.7,1
684.51,1007,1
583.06,1278.6,1
658.81,1213,1
687.55,1322.2,1
556.25,1369.6,1
500,1500,1
524.66,934.58,1
903.39,1525.9,1
500,1500,1
726.53,1298.7,1
362.1,1536.7,1
500,1500,1
688.04,1169.8,1
659.68,1199.6,1
500,1500,1
548.09,1622.9,1
774.02,1321.4,1
500,1500,1
517.69,1849.8,1
599.11,1219.7,1
223.48,608.03,1
584.65,1511.2,1
500,1500,1
640.71,1427,1
687.55,1322.2,1
628.67,1715.4,1
570.15,1488.9,1
500,1500,1
772.45,1204.3,1
334.52,627.48,1
691.24,1268.3,1
278.06,1654.7,1
646.57,1654.1,1
711.43,1281.9,1
531.98,1570.7,1
427.79,1569.4,1
602.18,1404.2,1
690.11,1230.3,1
639.06,1307.6,1
567.35,1309.9,1
667,1303,1
285.22,1543.1,1
500,1500,1
495.97,2186.1,1
477.73,1417.8,1
656.03,1392.2,1
1047.2,1542.4,1
521.28,1613.7,1
305.06,1550.9,1
516.69,1486,1
854.13,1383.6,1
711.57,1255.5,1
722.43,1095.1,1
377.94,1716.8,1
500,1500,1
578.67,1235.2,1
667.04,1508.3,1
500,1500,1
686.95,1365.1,1
591.25,1412.1,1
500,1500,1
626.73,1296.1,1
615.49,1600.8,1
579.42,1451.3,1
820.36,1215.3,1
699.75,1344.2,1
644.06,1306.4,1
500,1500,1
500,1500,1
628.72,1255.3,1
505.96,1854.7,1
500,1500,1
500,1500,1
558.76,1261.4,1
441.9,1846.4,2
462.45,1973.7,2
500,1500,2
362.96,2053.9,2
195.51,1933.8,2
293.44,2161.2,2
444.06,2078.4,2
433.01,2041.5,2
414.22,2189.8,2
339.26,1935.1,2
357.42,1799.7,2
335.47,2377,2
500,1500,2
412.42,1849.9,2
340.94,2062.7,2
351.17,2060.3,2
544.46,1650.6,2
375.22,2121.2,2
882.68,2080.6,2
469.99,1609.5,2
416.55,2156.4,2
500,1500,2
472.14,1818,2
287.86,2135.7,2
347.45,2087.1,2
401.69,1954.7,2
330.01,1727.5,2
332.87,1969.1,2
541.02,1757.3,2
405.56,1904.5,2
509.61,1825.6,2
421.62,1723.4,2
311.28,1854.8,2
365.91,2059.3,2
336.45,2052,2
361.9,1671.6,2
401.17,1793,2
500,1500,2
412.93,1748.7,2
344.02,1872.4,2
361.02,1938,2
417.31,1959.6,2
409.1,1644.9,2
474.21,1925.4,2
569.54,1884.7,2
320.37,1892.4,2
356.75,2050,2
297.78,1167.5,2
382.72,2029.9,2
368.22,2134,2
299.17,1983.1,2
421.99,1888.6,2
500,1500,2
462.37,1869.9,2
377.88,1951.8,2
374.26,2053,2
331.44,2035.6,2
500,1500,2
858.25,1961,2
500,1500,2
312.73,1837.8,2
435.9,1952.6,2
454.21,1854.6,2
362.12,1760.8,2
557.18,1756.6,2
402.13,1753.6,2
500,1500,2
308.43,1942.3,2
357.15,2023.2,2
292.04,2265.8,2
336.88,2045.8,2
424.54,1847.2,2
312.24,2042.8,2
405.53,2076.9,2
550.46,1817.3,2
365.17,2063.8,2
500,1500,2
324.64,2218.9,2
300.48,2184.5,2
335.96,1917.2,2
488.23,1837.8,2
351.63,2018.7,2
378.03,1865.5,2
444.29,1896.5,2
292.36,2103.2,2
346.08,2136.3,2
500,1500,2
394.86,1667.7,2
385.49,2184.7,2
378.8,2115.6,2
405.51,1851.6,2
331.44,2106.7,2
399.84,1641.3,2
500,1500,2
500,1500,2
437.99,1945.4,2
500,1500,2
443.77,1838.8,2
286.01,2272.8,2
315.04,2126.5,2
383.95,1666.8,2
412.81,1957.4,2
446.58,1883.7,2
384.92,2093.4,2
482.15,1871.4,2
397.7,1443.8,2
335.16,2107.6,2
325.38,2111,2
418.82,2045.5,2
354.81,1943.9,2
305.7,1785.9,2
500,1500,2
370.58,2190.8,2
324.99,2166.9,2
375.97,2057.8,2
543.42,1914.9,2
333.94,2027.6,2
329.81,1996.4,2
861.4,1781.3,2
135.61,1949.9,2
500,1500,2
411.94,2056.2,2
500,1500,2
414.42,1764.4,2
506.58,1978.9,2
405.56,1904.5,2
397.43,2019.2,2
357.13,1691.9,2
381.61,2056,2
423.66,2094.9,2
290.26,1983.7,2
386.72,2111.2,2
404.93,1943.6,2
382.84,2050.6,2
432.76,1714.3,2
434.11,1804.1,2
428.57,1740.6,2
345.94,2162.2,2
327.89,1963.6,2
375.58,1606.9,2
321.39,2172.3,2
385.15,1936.1,2
376.95,2007.9,2
458.63,2031.1,2
309.09,2107.3,2
408.15,1627.3,2
500,1500,2
385.14,2055.8,2
378.96,1964.5,2
394.97,1788.4,2
372.76,1988.1,2
325.69,2067.2,2
398.67,1879.7,2
380.29,1777.9,2
379.87,1995.2,2
500,1500,2
362.44,1508.8,2
500,1500,2
1426.8,1889,2
356.95,1755.6,2
380.5,2035.7,2
500,1500,2
470.48,1321.4,2
444.95,1986.6,2
511.01,1926,2
433.06,1744,2
384.67,1765.9,2
398.63,1858.7,2
385.14,2073.7,2
438.91,1955.7,2
312.78,2008,2
359.05,1813.3,2
500,1500,2
366.56,1926.5,2
355.85,1993,2
378.44,1986.8,2
258.5,2160.7,2
292.78,2240.2,2
349.14,2000.1,2
431.17,2055,2
