1.9231,4.1936,1
6.126,5.0054,1
5.0143,3.0458,1
3.4425,7.3612,1
2.3055,6.2285,1
6.7242,3.6153,1
2.8008,5.5275,1
2.6952,5.5764,1
3.6784,3.9733,1
5.2386,4.1644,1
1.134,3.5825,1
4.3769,6.3388,1
2.6768,4.1766,1
2.5302,7.0864,1
1.8925,4.2447,1
2.3519,4.2584,1
1.5025,5.5483,1
0.92933,5.8564,1
4.4115,4.284,1
0.94244,3.3946,1
3.5327,3.4397,1
2.9156,7.288,1
2.9403,6.4452,1
1.8339,4.4066,1
1.4336,4.8565,1
2.5752,4.3143,1
4.7683,5.8142,1
4.8767,3.5393,1
1.9756,6.8266,1
4.1661,6.7311,1
0.93722,4.8248,1
2.3687,4.2218,1
4.5263,5.3559,1
3.3581,3.8509,1
4.1844,5.8206,1
5.1552,5.7385,1
2.0822,3.632,1
2.7111,3.7322,1
1.7654,4.4808,1
5.24,5.4654,1
2.9763,4.0186,1
2.7165,3.0473,1
2.7082,6.7895,1
3.794,5.5193,1
2.2244,3.787,1
1.6428,5.9858,1
3.4757,5.2603,1
6.0899,4.77,1
2.9737,5.4818,1
3.2611,6.3343,1
3.0229,5.8483,1
3.235,7.6031,1
2.9346,1.9045,1
4.0093,3.6532,1
6.2499,6.1357,1
2.285,3.2329,1
3.6134,4.4391,1
1.2912,5.2011,1
3.3818,4.5468,1
5.2236,6.3143,1
3.7765,2.0591,1
2.6883,4.8701,1
4.1578,5.6421,1
2.9776,6.0347,1
2.1102,4.3896,1
3.9092,6.2019,1
6.516,4.5568,1
1.9977,5.3855,1
2.5014,2.9125,1
3.3254,6.7559,1
3.6997,1.727,1
4.3993,5.2292,1
1.6499,6.2615,1
1.5876,6.3839,1
2.4075,5.8695,1
2.2478,1.9724,1
4.5892,5.0418,1
1.9517,3.8712,1
0.26456,4.1838,1
4.501,6.6135,1
2.8687,6.8492,1
0.60173,6.7351,1
1.307,5.9979,1
3.4739,2.9403,1
4.4066,5.5772,1
4.6554,7.2225,1
2.8727,4.7479,1
3.0873,4.8863,1
2.9788,4.1443,1
3.8177,3.9299,1
3.0437,7.4176,1
1.9822,4.8669,1
3.011,5.5965,1
3.9363,5.3394,1
1.0557,1.9505,1
1.4588,6.7612,1
3.351,3.5008,1
3.2694,5.1683,1
5.299,5.7432,1
2.9546,4.6221,1
0.71778,4.4001,1
5.1377,7.0386,1
2.6349,6.3826,1
1.7117,5.5479,1
2.3104,4.6072,1
0.54678,4.5191,1
2.7993,2.6583,1
2.6331,4.1622,1
3.1499,6.2126,1
3.101,3.9126,1
4.3563,5.2085,1
1.6989,4.2633,1
2.0297,5.9764,1
1.7148,4.6843,1
3.1142,4.6322,1
3.2785,5.7883,1
2.8303,5.9133,1
