20.032,35.4,1
20.079,30.518,1
29.557,15.989,1
20.718,31.08,1
25.977,18.055,1
17.667,23.599,1
27.878,15.321,1
21.23,15.413,1
29.128,15.815,1
22.896,15.821,1
18.215,28.48,1
20.34,18.591,1
22.974,18.667,1
22.303,18.29,1
36.167,27.048,1
13.62,21.69,1
17.418,28.303,1
24.696,35.452,1
17.449,28.044,1
30.23,30.04,1
37.951,28.538,1
35.672,27.266,1
26.377,30.873,1
27.441,33.715,1
27.885,17.047,1
24.108,33.423,1
17.043,32.583,1
31.742,21.555,1
23.682,31.261,1
29.53,19.201,1
30.271,31.041,1
32.597,27.406,1
18.684,29.364,1
27.163,19.248,1
25.303,16.253,1
15.739,17.443,1
21.166,16.375,1
18.866,28.821,1
7.9982,20.294,1
31.137,33.497,1
31.13,18.617,1
13.771,31.775,1
27.944,17.756,1
33.943,24.537,1
30.637,14.467,1
38.395,27.493,1
16.013,24.326,1
31.139,20.781,1
19.055,24.89,1
33.986,25.256,1
34.297,28.931,1
9.8719,26.76,1
34.753,20.592,1
9.0302,18.143,1
30.09,14.267,1
19.827,16.541,1
29.586,36.681,1
34.84,24.635,1
14.126,20.202,1
22.321,18.731,1
35.812,20.93,1
30.825,21.692,1
21.976,14.472,1
35.504,33.164,1
25.785,18.328,1
30.489,19.605,1
19.439,32.475,1
22.459,18.13,1
16.849,27.388,1
31.444,24.14,1
19.851,19.47,1
19.785,34.283,1
15.821,27.661,1
31.423,27.61,1
24.508,31.764,1
14.953,25.206,1
23.269,12.288,1
32.66,24.135,1
18.611,32.421,1
18.307,28.563,1
31.273,29.1,1
26.896,30.557,1
22.951,35.072,1
14.321,30.621,1
19.889,36.976,1
25.365,32.906,1
35.031,39.286,1
20.77,19.591,1
14.073,25.981,1
29.919,17.123,1
23.104,35.481,1
26.709,15.583,1
30.957,24.998,1
33.109,27.124,1
14.696,33.067,1
37.484,38.789,1
31.555,35.876,1
18.227,25.327,1
26.907,18.902,1
15.386,28.69,1
23.69,25.498,2
27.873,22.194,2
22.582,24.822,2
29.895,26.713,2
25.32,20.267,2
28.299,27.167,2
23.334,22.639,2
23.825,23.226,2
29.544,26.668,2
20.131,23.313,2
28.913,26.105,2
29.285,21.794,2
26.783,25.457,2
26.884,27.482,2
24.497,25.534,2
27.022,27.087,2
20.711,25.685,2
22.748,28.599,2
25.058,27.317,2
28.323,22.743,2
24.217,24.61,2
28.817,23.803,2
24.107,26.952,2
27.322,27.459,2
20.948,23.383,2
22.982,23.693,2
25.047,25.548,2
23.067,29.693,2
20.382,27.571,2
23.682,24.082,2
25.563,27.125,2
25.226,25.309,2
28.055,20.337,2
21.938,27.187,2
24.951,28.34,2
19.934,23.119,2
22.604,21.993,2
24.773,30.528,2
24.59,23.894,2
25.906,24.023,2
24.553,27.123,2
27.203,20.558,2
27.677,24.356,2
27.623,26.121,2
24.634,21.726,2
23.345,24.742,2
25.382,28.177,2
24.121,25.533,2
22.792,26.674,2
22.232,27.821,2
27.461,27.821,2
25.929,24.717,2
24.068,24.824,2
22.944,22.95,2
29.578,23.641,2
27.849,24.876,2
25.202,22.785,2
27.722,27.335,2
26.515,29.201,2
26.721,26.747,2
21.145,26.108,2
23.22,23.317,2
25.022,28.926,2
28.448,26.06,2
28.057,26.479,2
28.404,22.026,2
23.816,28.46,2
24.223,21.374,2
26.126,27.313,2
26.728,25.883,2
26.494,25.588,2
21.921,28.976,2
22.554,23.114,2
26.863,28.552,2
22.003,20.063,2
22.738,25.691,2
25.502,23.733,2
29.063,24.145,2
23.237,22.994,2
20.073,27.894,2
26.146,23.269,2
26.492,29.299,2
24.71,25.62,2
21.746,21.053,2
28.489,24.929,2
27.936,28.309,2
27.339,23.916,2
26.21,27.428,2
28.078,24.477,2
28.001,22.875,2
24.963,25.796,2
27.943,25.868,2
22.503,25.056,2
21.775,24.847,2
26.371,23.773,2
23.333,22.673,2
29.11,26.167,2
27.498,26.884,2
20.846,22.98,2
23.439,22.386,2
45.37,13.771,3
51.994,14.493,3
47.805,17.552,3
43.837,19.381,3
45.265,9.9738,3
49.109,21.435,3
56.516,9.3906,3
46.736,14.204,3
50.418,11.814,3
40.774,15.663,3
55.492,16.508,3
44.602,12.65,3
50.849,14.768,3
44.802,12.124,3
47.708,23.383,3
54.519,7.9523,3
42.194,14.265,3
44.638,16.091,3
45.175,16.418,3
42.983,18.302,3
49.068,11.368,3
40.231,13.584,3
44.61,15.684,3
43.588,7.2646,3
44.568,16.637,3
45.253,11.088,3
50.702,15.363,3
39.783,17.045,3
48.018,17.625,3
37.891,4.6755,3
42.889,18.98,3
52.948,27.976,3
47.678,22.924,3
42.309,6.885,3
44.861,21.518,3
38.505,7.4122,3
38.04,22.7,3
44.05,13.48,3
42.244,22.612,3
47.937,3.4431,3
39.368,17.355,3
47.264,11.776,3
49.508,16.803,3
