-6.3248,10.859,1
-4.2151,12.237,1
1.3588,10.843,1
-7.9317,11.963,1
-2.277,7.2648,1
-4.9844,9.803,1
-6.5109,10.982,1
-3.4569,14.326,1
-3.6047,10.991,1
-7.6928,6.9722,1
-7.9528,11.621,1
-3.0257,14.511,1
-1.5969,13.462,1
-3.3725,9.8188,1
-4.1361,9.0772,1
-7.3816,6.7356,1
0.98037,10.999,1
0.14725,11.849,1
-5.2991,10.035,1
-3.8893,10.953,1
-0.32533,12.408,1
-6.8908,5.2934,1
0.30956,11.787,1
-7.3346,11.627,1
-8.3455,11.857,1
-2.589,7.7686,1
-6.5951,4.9141,1
-2.9501,8.5255,1
-3.5731,10.408,1
-7.9148,8.0611,1
-4.337,12.746,1
-0.33241,12.359,1
-2.3493,13.957,1
-7.7523,11.298,1
-3.3838,9.8145,1
0.59958,11.518,1
-3.9594,11.611,1
-7.4905,11.55,1
-7.4292,10.867,1
-7.8015,7.5686,1
-5.4462,10.204,1
-6.0501,10.618,1
0.59925,11.505,1
-4.7062,14.057,1
-8.0771,11.582,1
-3.4123,9.9931,1
1.0014,11.049,1
-4.5879,13.428,1
-4.285,12.151,1
-4.6961,14.177,1
-7.9458,11.771,1
1.3435,10.782,1
0.32902,11.639,1
-1.9422,13.591,1
-2.3415,13.855,1
-7.3061,11.261,1
0.12813,11.875,1
-4.0828,12.423,1
-8.5314,10.808,1
-8.4715,9.4129,1
-8.5252,10.189,1
-7.2543,6.3311,1
-1.1686,13.029,1
-0.54807,12.474,1
-4.5843,13.553,1
-8.1442,11.173,1
-3.7362,14.306,1
-7.9253,8.1348,1
-6.7375,5.117,1
-4.3746,13.559,1
-7.1292,11.237,1
-4.1895,13.918,1
-4.412,13.299,1
-4.6751,13.96,1
-7.9982,8.0603,1
-3.4264,14.681,1
-7.7771,11.704,1
-1.5927,13.489,1
-2.7674,14.106,1
-4.4654,12.446,1
-3.3,9.3749,1
-4.2659,12.541,1
-8.3014,10.84,1
-3.1899,8.7997,1
-3.534,14.793,1
-4.2616,12.548,1
-7.7865,7.8743,1
-9.1328,11.077,1
-7.6668,11.677,1
-4.2109,12.595,1
-4.3874,12.756,1
-4.7149,14.127,1
-6.7475,10.867,1
-1.8601,13.333,1
-8.8207,11.529,1
-8.3945,10.984,1
-4.3584,12.277,1
-7.5941,7.0326,1
-3.8273,10.895,1
-3.4382,14.143,1
-8.8486,11.905,1
-3.1367,14.036,1
-0.14203,12.035,1
-7.7667,11.417,1
-4.5686,13.635,1
-8.3302,10.461,1
-3.5356,8.6441,1
-0.0015088,12.12,1
-4.3374,11.863,1
-4.0731,11.377,1
-2.222,7.4794,1
0.75798,11.427,1
-4.3263,14.195,1
-1.0392,12.932,1
-8.3154,11.21,1
-3.7177,14.582,1
-0.58178,12.444,1
-3.6039,13.698,1
0.98797,11.237,1
-3.6939,10.264,1
-8.2484,8.3876,1
-7.7093,7.3978,1
-3.9127,14.378,1
-8.0748,11.123,1
-4.8411,15.011,1
-8.2832,11.356,1
-2.9287,8.1675,1
-3.6849,10.636,1
-4.9587,14.683,1
-4.3494,9.1861,1
-4.4824,13.452,1
-4.3925,9.4845,1
-3.0856,14.369,1
-7.9998,8.1147,1
-4.3714,12.772,1
-3.8558,11.879,1
-8.5477,10.077,1
-3.8514,10.599,1
-7.142,11.781,1
-0.85144,12.555,1
0.27034,11.568,1
0.6059,11.383,1
-8.7843,11.215,1
0.2501,11.749,1
-8.2612,9.3461,1
-2.927,14.42,1
-9.0838,12.429,1
-1.0966,13.051,1
-8.1378,11.549,1
-4.1731,11.84,1
-8.2807,11.199,1
-7.1492,11.319,1
-4.1624,14.253,1
-2.6196,8.0841,1
-3.289,14.461,1
-2.7046,13.971,1
-2.8309,14.007,1
-5.906,10.463,1
-4.0691,12.277,1
0.10808,11.88,1
-7.6023,11.35,1
-8.5956,10.822,1
-4.4778,13.154,1
-4.3129,14.544,1
0.46591,11.559,1
-6.0895,10.671,1
-3.6764,14.123,1
-6.6743,10.879,1
-8.4165,8.9623,1
-3.26,8.1543,1
-1.0782,12.922,1
-4.2113,14.479,1
-3.2091,14.436,1
-6.7714,11.333,1
-3.941,10.832,1
-2.7274,7.9329,1
-7.7234,11.775,1
0.50005,11.512,1
-3.0051,13.648,1
-3.1071,9.2684,1
-8.1597,8.9863,1
-2.3543,7.5495,1
-4.5671,9.4729,1
-4.4092,13.03,1
-3.6997,13.951,1
-4.2134,12.857,1
-4.0818,11.348,1
-6.8434,5.6175,1
-3.7774,10.263,1
-8.5842,10.849,1
-8.2546,9.8583,1
-2.7038,8.0972,1
-8.1977,11.861,1
-0.81997,12.956,1
-8.4432,10.053,1
-6.4803,10.748,1
-6.5326,10.945,1
-1.1317,12.879,1
-3.6309,10.836,1
-7.7375,7.2234,1
-4.4259,14.795,1
-3.9222,14.465,1
-7.8331,11.355,1
-3.9983,10.933,1
-7.4612,11.558,1
-8.6255,9.3977,1
-7.4795,11.125,1
-8.2068,11.655,1
-8.5674,9.9502,1
-4.4005,14.932,1
-6.4907,4.8355,1
-8.4488,10.924,1
-5.45,10.173,1
-4.7868,9.7448,1
-3.8162,10.69,1
-3.2395,8.3534,1
-3.4934,10.212,1
-8.3372,10.31,1
-3.1996,13.932,1
-7.2803,6.601,1
-8.3695,10.82,1
-3.7387,8.5182,1
-7.8371,7.2629,1
-8.1764,11.398,1
1.5336,10.493,1
-7.6724,11.876,1
-4.5454,9.3724,1
-2.9326,14.027,1
-6.8618,10.903,1
-8.5969,10.577,1
-4.3099,12.683,1
-2.4987,13.912,1
-4.5669,14.089,1
1.0013,11.159,1
-4.5613,14.465,1
0.12998,11.909,1
-7.2771,6.8152,1
-8.3873,9.7545,1
-2.5602,7.7839,1
-4.4339,12.291,1
-3.2476,9.5472,1
-3.2926,9.4848,1
-8.3877,9.9647,1
-6.9756,11.027,1
-7.238,11.35,1
-3.67,10.061,1
-3.9468,14.196,1
-3.9042,8.9238,1
-3.085,9.057,1
-4.5206,13.612,1
-7.0332,5.8429,1
-8.0054,8.9237,1
-4.0184,13.665,1
-7.165,6.235,1
-2.518,14.047,1
-1.9252,13.532,1
-4.4776,14.291,1
-7.267,6.5914,1
-7.4488,6.8947,1
-7.9214,7.3853,1
-7.5804,6.8667,1
-3.9545,14.399,1
-4.1995,14.216,1
-6.3874,10.927,1
-7.7285,7.5886,1
-7.9769,8.4101,1
-3.7007,10.375,1
-7.9448,11.658,1
-4.398,12.333,1
-4.3646,11.942,1
-4.2335,13.251,1
-4.7936,14.58,1
-6.6646,10.8,1
-7.0503,10.89,1
-7.1446,6.0488,1
-6.2769,10.7,1
-3.551,9.8797,1
-4.4961,13.506,1
-7.4267,7.1996,1
-3.2865,8.5696,1
0.79217,11.286,1
-6.8834,11.448,1
-7.044,5.9879,1
-2.3651,7.495,1
-7.9763,11.131,1
-7.9494,10.689,1
-7.4691,7.1848,1
-7.8023,7.4207,1
-8.3473,9.8891,1
-7.3654,6.092,1
-7.8155,11.634,1
-5.5793,10.134,1
-4.3555,13.23,1
-2.9283,9.0193,1
-3.6254,8.6219,1
0.97375,11.304,1
-4.3343,12.331,1
-4.3099,14.469,1
-5.8162,10.255,1
-8.4983,10.546,1
-3.8766,13.975,1
-4.1978,12.166,1
-7.2873,11.461,1
-7.5413,11.158,1
-5.2282,10.21,1
-2.2741,7.5535,1
-4.1679,13.864,1
-4.4086,12.962,1
-7.917,8.0373,1
-2.9994,8.9717,1
-3.3814,14.806,1
-7.4854,10.964,1
-4.4219,14.802,1
-4.1485,9.3953,1
-0.021931,11.757,1
-3.3397,14.476,1
-7.4822,7.1403,1
-6.6596,10.913,1
-4.6181,14.312,1
-4.141,14.205,1
-4.42,13.004,1
-7.4815,11.422,1
-2.7114,8.183,1
-4.2016,9.2689,1
-3.1454,9.3806,1
-0.18456,12.342,1
-8.7295,11.041,1
-3.3989,8.4706,1
0.87648,11.066,1
0.89074,11.195,1
-2.4989,14.069,1
-4.0633,11.452,1
-3.6666,11.303,1
-6.9476,11.27,1
-8.6783,10.602,1
-7.7638,8.0026,1
-5.9753,10.648,1
0.5751,11.567,1
-4.5302,14.587,1
0.79015,11.404,1
-8.2573,11.16,1
-7.9832,10.796,1
-0.32716,12.228,1
-0.15477,12.196,1
-2.7336,14.048,1
-3.7364,10.706,1
-6.6139,4.9283,1
-3.963,14.661,1
-8.6553,10.896,1
0.17083,11.871,1
-4.3024,14.035,1
-4.5105,13.066,1
-1.9452,13.605,1
-4.2419,11.132,1
-5.9325,10.659,1
-7.4273,6.941,1
-4.3389,9.2102,1
0.46215,11.67,1
-3.3632,14.13,1
-8.2092,8.7099,1
-5.8752,10.507,1
-3.5324,14.554,1
-6.836,11.166,1
-8.2813,10.945,1
-4.3807,13.306,1
1.0311,10.948,1
-7.2898,6.5518,1
-4.0603,11.723,1
-4.1124,12.743,1
-4.5548,9.2836,1
-4.1185,12.153,1
-0.88796,13.029,1
-3.7186,10.765,1
-6.2303,10.784,1
-7.4689,11.345,1
-3.7056,10.578,1
-3.6168,8.7283,1
-2.9485,7.9341,1
-6.8167,5.6524,1
-8.034,8.081,1
-3.8644,12.706,1
-4.1733,12.381,1
-1.1938,12.62,1
-8.4427,10.383,1
-2.0235,13.273,1
-7.1066,5.826,1
-4.2508,11.858,1
-4.7129,13.525,1
-2.8662,13.734,1
-3.9791,11.523,1
-3.4757,10.13,1
-1.3218,13.15,1
-7.0474,6.0267,1
-2.5665,8.0045,1
-7.6634,7.4253,1
0.049818,11.941,1
-5.3301,10.336,1
-8.0215,10.396,1
-7.8593,11.491,1
-5.0065,10.057,1
-7.5062,11.391,1
-3.7618,11.229,1
-4.2868,14.712,1
1.0923,11.098,1
-1.5386,13.375,1
-7.8953,8.3008,1
-4.0783,14.454,1
-7.241,11.362,1
-7.4878,7.2404,1
-4.394,13.431,1
-5.9673,3.9848,1
-8.7654,10.529,1
-3.7282,13.676,1
-6.8933,5.535,1
-4.1448,12.964,1
-7.9172,11.171,1
-6.1821,10.55,1
-0.83365,12.604,1
-6.1229,10.797,1
-3.5364,14.205,1
-4.8674,14.288,1
-3.898,13.292,1
-4.9723,9.952,1
-7.3088,6.3417,1
-7.5869,10.918,1
-4.0441,13.95,1
-2.0965,13.636,1
-3.1053,8.9558,1
-0.39298,12.388,1
-7.2246,6.4113,1
-7.6754,10.886,1
-4.0396,13.96,1
-1.6473,13.282,1
-6.7103,5.2282,1
-6.801,5.1625,1
-4.2874,12.106,1
-4.0883,12.22,1
-6.8968,5.7243,1
-6.4054,10.525,1
-5.67,10.374,1
